date,Actual,SARIMAX
2016-05-19 17:00:00,208.33333333333331,169.99122286986082
2016-05-19 18:00:00,120.0,157.87825551003294
2016-05-19 19:00:00,98.33333333333331,106.83188574315125
2016-05-19 20:00:00,118.33333333333331,104.28772032039831
2016-05-19 21:00:00,66.66666666666667,68.11825917771685
2016-05-19 22:00:00,50.0,48.905622431179296
2016-05-19 23:00:00,56.66666666666666,43.83097425754747
2016-05-20 00:00:00,51.66666666666666,46.66058811335694
2016-05-20 01:00:00,51.66666666666666,49.47858631093398
2016-05-20 02:00:00,36.66666666666666,49.326741081305045
2016-05-20 03:00:00,58.333333333333336,49.0897656376402
2016-05-20 04:00:00,51.66666666666666,52.17367783615869
2016-05-20 05:00:00,61.66666666666666,60.03817128776062
2016-05-20 06:00:00,66.66666666666667,65.86711786526999
2016-05-20 07:00:00,80.0,89.93485547541532
2016-05-20 08:00:00,126.66666666666669,106.61923092250063
2016-05-20 09:00:00,73.33333333333333,94.69559707853973
2016-05-20 10:00:00,81.66666666666667,105.946739301353
2016-05-20 11:00:00,73.33333333333333,106.29015195411037
2016-05-20 12:00:00,71.66666666666667,105.55538875898219
2016-05-20 13:00:00,61.66666666666666,107.01513219529758
2016-05-20 14:00:00,60.0,96.814444493819
2016-05-20 15:00:00,46.66666666666666,96.40718395497626
2016-05-20 16:00:00,48.333333333333336,121.11840483904099
2016-05-20 17:00:00,75.0,187.3492077518713
2016-05-20 18:00:00,78.33333333333333,165.61474002014944
2016-05-20 19:00:00,65.0,66.63787341791833
2016-05-20 20:00:00,70.0,79.94624315274275
2016-05-20 21:00:00,65.0,56.15210963278547
2016-05-20 22:00:00,53.333333333333336,48.04132992968188
2016-05-20 23:00:00,45.0,52.34053996374307
2016-05-21 00:00:00,48.333333333333336,57.10871354034683
2016-05-21 01:00:00,51.66666666666666,58.181128561472434
2016-05-21 02:00:00,56.66666666666666,56.15533707514413
2016-05-21 03:00:00,48.333333333333336,56.9463837862604
2016-05-21 04:00:00,56.66666666666666,57.33018101585769
2016-05-21 05:00:00,51.66666666666666,65.44696963238096
2016-05-21 06:00:00,60.0,73.28414486388162
2016-05-21 07:00:00,56.66666666666666,97.28941336170472
2016-05-21 08:00:00,208.33333333333331,114.30865620150229
2016-05-21 09:00:00,310.0,102.28905192364017
2016-05-21 10:00:00,383.3333333333333,113.28132838113436
2016-05-21 11:00:00,431.6666666666667,113.170203245968
2016-05-21 12:00:00,228.33333333333331,112.05765108236197
2016-05-21 13:00:00,343.3333333333333,111.17666422648088
2016-05-21 14:00:00,303.3333333333333,100.20334305799012
2016-05-21 15:00:00,361.6666666666667,96.81666772059687
2016-05-21 16:00:00,100.0,118.35678758657133
2016-05-21 17:00:00,95.0,182.35720401660183
2016-05-21 18:00:00,125.0,166.8365059256409
2016-05-21 19:00:00,108.33333333333331,66.22723264676596
2016-05-21 20:00:00,95.0,77.49974746311489
2016-05-21 21:00:00,135.0,33.98625389722332
2016-05-21 22:00:00,73.33333333333333,46.26230311344284
2016-05-21 23:00:00,148.33333333333334,54.79884736044829
2016-05-22 00:00:00,60.0,50.496969971395174
2016-05-22 01:00:00,56.66666666666666,51.110112954637
2016-05-22 02:00:00,51.66666666666666,57.04338042981021
2016-05-22 03:00:00,53.333333333333336,53.45967668057014
2016-05-22 04:00:00,55.0,51.16654891708694
2016-05-22 05:00:00,50.0,48.00910955885681
2016-05-22 06:00:00,58.333333333333336,54.984686895830805
2016-05-22 07:00:00,63.333333333333336,75.17298336200216
2016-05-22 08:00:00,190.0,99.88707810188981
2016-05-22 09:00:00,113.33333333333331,83.87895823230264
2016-05-22 10:00:00,201.66666666666663,93.96144527148002
2016-05-22 11:00:00,343.3333333333333,92.75094148559
2016-05-22 12:00:00,126.66666666666669,83.25243200249659
2016-05-22 13:00:00,103.33333333333331,85.58259722049073
2016-05-22 14:00:00,106.66666666666669,75.74357349746163
2016-05-22 15:00:00,96.66666666666669,74.49290634800445
2016-05-22 16:00:00,88.33333333333333,78.01861095045908
2016-05-22 17:00:00,265.0,137.3430541890604
2016-05-22 18:00:00,120.0,115.6800576486217
2016-05-22 19:00:00,96.66666666666669,132.20675687802384
2016-05-22 20:00:00,116.66666666666669,114.41967597658035
2016-05-22 21:00:00,88.33333333333333,85.92769275982539
2016-05-22 22:00:00,78.33333333333333,65.86543410803002
2016-05-22 23:00:00,60.0,60.945226255609256
2016-05-23 00:00:00,58.333333333333336,50.47808073216086
2016-05-23 01:00:00,51.66666666666666,50.726330541236905
2016-05-23 02:00:00,58.333333333333336,49.61633845037352
2016-05-23 03:00:00,51.66666666666666,49.222803067893835
2016-05-23 04:00:00,50.0,50.37135899489289
2016-05-23 05:00:00,66.66666666666667,57.137435982784496
2016-05-23 06:00:00,60.0,65.87313740515714
2016-05-23 07:00:00,56.66666666666666,87.49926359300517
2016-05-23 08:00:00,51.66666666666666,114.85151670437097
2016-05-23 09:00:00,55.0,105.04545268269547
2016-05-23 10:00:00,51.66666666666666,125.9416237340078
2016-05-23 11:00:00,56.66666666666666,137.48856115794527
2016-05-23 12:00:00,61.66666666666666,117.04845357124941
2016-05-23 13:00:00,56.66666666666666,118.94363833269546
2016-05-23 14:00:00,58.333333333333336,109.98286944753156
2016-05-23 15:00:00,73.33333333333333,110.71423686999069
2016-05-23 16:00:00,156.66666666666666,122.10502114783603
2016-05-23 17:00:00,380.0,189.73819151048593
2016-05-23 18:00:00,123.33333333333331,167.33265209465918
2016-05-23 19:00:00,120.0,152.06496824967167
2016-05-23 20:00:00,105.0,126.09466463431026
2016-05-23 21:00:00,68.33333333333333,89.19067647617051
2016-05-23 22:00:00,63.333333333333336,68.28418444464072
2016-05-23 23:00:00,58.333333333333336,52.221412414824584
2016-05-24 00:00:00,50.0,55.45233965439931
2016-05-24 01:00:00,56.66666666666666,50.27584642434387
2016-05-24 02:00:00,55.0,55.80407378212692
2016-05-24 03:00:00,53.333333333333336,49.396623416308884
2016-05-24 04:00:00,53.333333333333336,54.03789349553789
2016-05-24 05:00:00,106.66666666666669,55.3307119069234
2016-05-24 06:00:00,71.66666666666667,67.66702133639218
2016-05-24 07:00:00,161.66666666666666,84.16002230222004
2016-05-24 08:00:00,56.66666666666666,113.82397943300406
2016-05-24 09:00:00,38.333333333333336,101.12057758733371
2016-05-24 10:00:00,66.66666666666667,121.7257623420333
2016-05-24 11:00:00,101.66666666666669,125.71777075903289
2016-05-24 12:00:00,128.33333333333334,112.56714639236752
2016-05-24 13:00:00,118.33333333333331,112.40895463891773
2016-05-24 14:00:00,150.0,107.3668705336048
2016-05-24 15:00:00,141.66666666666666,104.20628392681017
2016-05-24 16:00:00,141.66666666666666,123.64438064408235
2016-05-24 17:00:00,203.33333333333331,196.33377887094755
2016-05-24 18:00:00,136.66666666666666,163.76712859677409
2016-05-24 19:00:00,123.33333333333331,106.35905671788468
2016-05-24 20:00:00,96.66666666666669,102.87795985632805
2016-05-24 21:00:00,76.66666666666667,65.54741950726307
2016-05-24 22:00:00,61.66666666666666,53.023615485602804
2016-05-24 23:00:00,58.333333333333336,47.883220679249405
2016-05-25 00:00:00,53.333333333333336,43.659254335809266
2016-05-25 01:00:00,53.333333333333336,40.38360841579933
2016-05-25 02:00:00,56.66666666666666,43.33068313424529
2016-05-25 03:00:00,48.333333333333336,39.106037506309505
2016-05-25 04:00:00,55.0,43.23686648178962
2016-05-25 05:00:00,55.0,49.835433236272166
2016-05-25 06:00:00,55.0,57.52174277638696
2016-05-25 07:00:00,65.0,79.98888968049584
2016-05-25 08:00:00,83.33333333333333,100.1378447749856
2016-05-25 09:00:00,90.0,87.64166186988813
2016-05-25 10:00:00,78.33333333333333,106.49953135932537
2016-05-25 11:00:00,50.0,112.49163960893829
2016-05-25 12:00:00,60.0,101.56698388360772
2016-05-25 13:00:00,71.66666666666667,101.44792606954202
2016-05-25 14:00:00,80.0,96.56975666094348
2016-05-25 15:00:00,80.0,95.15236377319394
2016-05-25 16:00:00,231.66666666666663,108.4622133377598
2016-05-25 17:00:00,118.33333333333331,177.41108991160166
2016-05-25 18:00:00,156.66666666666666,147.50997088605945
2016-05-25 19:00:00,118.33333333333331,96.34385191990059
2016-05-25 20:00:00,190.0,97.84360597897911
2016-05-25 21:00:00,56.66666666666666,66.3744183944216
2016-05-25 22:00:00,53.333333333333336,43.171358289191375
2016-05-25 23:00:00,53.333333333333336,51.44040821186047
2016-05-26 00:00:00,53.333333333333336,46.883307232613035
2016-05-26 01:00:00,55.0,47.75829558920785
2016-05-26 02:00:00,50.0,46.35746334080065
2016-05-26 03:00:00,56.66666666666666,46.007706902786126
2016-05-26 04:00:00,50.0,46.193908370242866
2016-05-26 05:00:00,56.66666666666666,55.185416336934296
2016-05-26 06:00:00,61.66666666666666,60.02332512380322
2016-05-26 07:00:00,100.0,83.71011898524938
2016-05-26 08:00:00,156.66666666666666,102.78957440029464
2016-05-26 09:00:00,276.6666666666667,95.07874946681399
2016-05-26 10:00:00,265.0,107.85652366855075
2016-05-26 11:00:00,243.33333333333331,113.58626636903696
2016-05-26 12:00:00,221.66666666666663,97.42663828733413
2016-05-26 13:00:00,75.0,98.47939029136982
2016-05-26 14:00:00,68.33333333333333,91.11567730191214
2016-05-26 15:00:00,61.66666666666666,91.90174299532508
2016-05-26 16:00:00,495.0,111.88118680436004
2016-05-26 17:00:00,440.0,171.34964490016515
2016-05-26 18:00:00,215.0,145.74654104203825
2016-05-26 19:00:00,223.33333333333331,191.9732364229165
2016-05-26 20:00:00,91.66666666666669,145.34608066302798
2016-05-26 21:00:00,76.66666666666667,97.0561179653883
2016-05-26 22:00:00,70.0,52.96689092850663
2016-05-26 23:00:00,65.0,54.654205339422305
2016-05-27 00:00:00,60.0,59.81232070488359
2016-05-27 01:00:00,58.333333333333336,64.60537554649142
2016-05-27 02:00:00,50.0,60.318913135052796
2016-05-27 03:00:00,58.333333333333336,60.943694978683254
2016-05-27 04:00:00,58.333333333333336,53.911003559864355
2016-05-27 05:00:00,58.333333333333336,63.77282817115071
2016-05-27 06:00:00,63.333333333333336,67.8512025581815
2016-05-27 07:00:00,111.66666666666669,96.206425805232
2016-05-27 08:00:00,130.0,117.73956121784938
2016-05-27 09:00:00,251.66666666666663,119.33328677248198
2016-05-27 10:00:00,251.66666666666663,129.84860768637
2016-05-27 11:00:00,310.0,140.29066633590026
2016-05-27 12:00:00,185.0,117.38100464793646
2016-05-27 13:00:00,265.0,101.41016117506267
2016-05-27 14:00:00,101.66666666666669,90.16576634264175
2016-05-27 15:00:00,76.66666666666667,91.52946804220082
2016-05-27 16:00:00,135.0,139.4330328269227
2016-05-27 17:00:00,180.0,198.51909411113445
2016-05-27 18:00:00,430.0,152.8281577624665
